,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
2001-02,586.5357142857143,1103.2444
2001-03,750.8387096774194,1224.5983
2001-04,1097.2666666666667,1584.5348
2001-05,636.483870967742,1264.1028
2001-06,417.3666666666667,1293.682
2001-07,389.4516129032258,1419.9503
2001-08,390.7096774193548,1092.9976
2001-09,614.8,1338.591
2001-10,613.741935483871,1074.0516
2001-11,539.1666666666666,911.0056
2001-12,823.7741935483871,1041.1464
2002-01,794.9354838709677,1221.5438
2002-02,1880.7142857142858,1626.7296
2002-03,1721.2903225806451,1685.5839
2002-04,1073.7,1392.7155
2002-05,751.2258064516129,1393.1985
2002-06,523.3666666666667,1620.9211
2002-07,459.35483870967744,1606.4612
2002-08,1552.516129032258,1865.2305
2002-09,985.9666666666667,1002.4478
2002-10,832.1290322580645,1136.1243
2002-11,1576.3333333333333,1785.4198
2002-12,1453.6774193548388,1396.6766
2003-01,2131.2903225806454,2026.5775
2003-02,1249.142857142857,1363.4241
2003-03,1036.1935483870968,1084.8854
2003-04,703.0333333333333,974.8389
2003-05,520.8709677419355,1175.3557
2003-06,346.3666666666667,1024.4106
2003-07,242.32258064516128,846.424
2003-08,199.09677419354838,595.7109
2003-09,211.16666666666666,621.7812
2003-10,258.0967741935484,588.36804
2003-11,269.3,378.4304
2003-12,329.93548387096774,726.5598
2004-01,462.51612903225805,908.2064
2004-02,953.7586206896551,1283.968
2004-03,669.4516129032259,1020.3989
2004-04,735.0,973.06635
2004-05,564.9354838709677,984.22986
2004-06,515.3666666666667,1182.9993
2004-07,356.51612903225805,1150.4906
2004-08,254.70967741935485,852.7802
2004-09,233.53333333333333,694.50525
2004-10,293.93548387096774,770.8894
2004-11,461.76666666666665,1129.7362
2004-12,628.9677419354839,1027.3282
2005-01,789.3870967741935,1288.1337
2005-02,1139.75,1529.7758
2005-03,1228.8064516129032,1375.4235
2005-04,1150.7666666666667,1046.3812
2005-05,622.1290322580645,1183.7994
2005-06,421.9,1204.4606
2005-07,420.48387096774195,1614.5367
2005-08,484.741935483871,1680.8806
2005-09,500.1666666666667,997.6354
2005-10,439.48387096774195,664.53436
2005-11,359.9,595.7492
2005-12,438.8709677419355,786.2723
2006-01,522.3225806451613,995.63635
2006-02,657.0714285714286,1094.9572
2006-03,797.4516129032259,1046.109
2006-04,2384.6666666666665,1647.1168
2006-05,959.6129032258065,1283.7599
2006-06,771.3666666666667,1468.5417
2006-07,458.7096774193548,988.81995
