,lwe_thickness,total_thickness_of_water_storage
1997-09-30,,-1.9509698275869596
1997-10-31,,0.9748114224130404
1997-11-30,,2.7912176724130404
1997-12-31,,6.38496767241304
1998-01-31,,9.16621767241304
1998-02-28,,9.56856142241304
1998-03-31,,11.23653017241304
1998-04-30,,11.55684267241304
1998-05-31,,7.92793642241304
1998-06-30,,4.32246767241304
1998-07-31,,4.63496767241304
1998-08-31,,2.8380926724130404
1998-09-30,,1.4669989224130404
1998-10-31,,2.9044989224130404
1998-11-30,,7.63496767241304
1998-12-31,,9.04512392241304
1999-01-31,,9.45528017241304
1999-02-28,,11.70918642241304
1999-03-31,,13.25606142241304
1999-04-30,,10.33028017241304
1999-05-31,,5.86153017241304
1999-06-30,,-0.3806573275869596
1999-07-31,,-4.87675107758696
1999-08-31,,-6.31815732758696
1999-09-30,,-8.16971982758696
1999-10-31,,-7.47050107758696
1999-11-30,,-5.63846982758696
1999-12-31,,-1.7634698275869596
2000-01-31,,1.0880926724130404
2000-02-29,,3.5685614224130404
2000-03-31,,5.22871767241304
2000-04-30,,5.40059267241304
2000-05-31,,0.5294989224130404
2000-06-30,,-2.6658135775869596
2000-07-31,,-2.5876885775869596
2000-08-31,,-4.19315732758696
2000-09-30,,-3.5017510775869596
2000-10-31,,-5.08378232758696
2000-11-30,,-4.69315732758696
2000-12-31,,-3.1423760775869596
2001-01-31,,-0.2556573275869596
2001-02-28,,2.6935614224130404
2001-03-31,,5.54121767241304
2001-04-30,,5.40449892241304
2001-05-31,,2.6193426724130404
2001-06-30,,2.0255926724130404
2001-07-31,,0.029498922413040418
2001-08-31,,-4.54862607758696
2001-09-30,,-4.47831357758696
2001-10-31,,-4.63846982758696
2001-11-30,,-2.8455010775869596
2001-12-31,,0.17403017241304042
2002-01-31,,1.9357489224130404
2002-02-28,,3.3849676724130404
2002-03-31,,3.9474676724130404
2002-04-30,7.1867407076211105,1.4826239224130404
2002-05-31,6.0675091839005555,-2.3337823275869596
2002-06-30,,-2.9197198275869596
2002-07-31,,-7.40409482758696
2002-08-31,-3.746869544273488,-10.66190732758696
2002-09-30,-7.78450374454627,-11.57206357758696
2002-10-31,-2.7293687145120433,-6.54471982758696
2002-11-30,1.1861859439582196,-1.8572198275869596
2002-12-31,0.447898496746272,-1.9587823275869596
2003-01-31,2.7966137868141008,-0.06425107758695958
2003-02-28,7.471512222759593,1.9748114224130404
2003-03-31,9.347918092606708,2.3029364224130404
2003-04-30,6.873410803966065,1.6115301724130404
2003-05-31,3.897995854706587,-2.6540948275869596
2003-06-30,,-8.43534482758696
2003-07-31,-0.17500097860738428,-6.93534482758696
2003-08-31,-3.372937339840006,-7.48221982758696
2003-09-30,-3.2011800693497117,-8.09550107758696
2003-10-31,-4.263761831313917,-5.96268857758696
2003-11-30,-1.6331907416150377,-3.0369073275869596
2003-12-31,0.48078384689381615,-1.2830010775869596
2004-01-31,4.786106638376765,1.7755926724130404
2004-02-29,9.431987874693498,6.52559267241304
2004-03-31,11.589552637212606,8.24434267241304
2004-04-30,12.633620573751902,6.92793642241304
2004-05-31,10.287325743213,4.45137392241304
2004-06-30,5.833086545057836,0.7560614224130404
2004-07-31,6.140088180452201,-1.3376885775869596
2004-08-31,2.4308755279142904,-1.9314385775869596
2004-09-30,-0.6700736818532951,-3.9978448275869596
2004-10-31,-0.46957024137577275,-3.5798760775869596
2004-11-30,3.6631989755549537,-2.2790948275869596
2004-12-31,5.666762982290475,0.3810614224130404
2005-01-31,7.355328627575389,2.1271551724130404
2005-02-28,13.44888822198233,5.05293642241304
2005-03-31,16.705431129992107,8.03731142241304
2005-04-30,14.102229506185363,5.75215517241304
2005-05-31,15.37425465026216,3.7716864224130404
2005-06-30,9.93771346901174,2.2521551724130404
2005-07-31,4.6927410810543355,-0.3533135775869596
2005-08-31,3.4559099513942497,-2.6501885775869596
2005-09-30,-0.1191205723601918,-7.02909482758696
2005-10-31,-0.7741028088725033,-8.53690732758696
2005-11-30,0.6938967678580674,-6.72831357758696
2005-12-31,4.879481229470335,-2.2087823275869596
2006-01-31,8.42176625462259,0.3068426724130404
2006-02-28,10.669709569355863,2.0021551724130404
2006-03-31,15.772184510185536,5.39668642241304
2006-04-30,15.705013136068668,5.57246767241304
2006-05-31,10.210850586715384,2.2912176724130404
2006-06-30,11.01218129005612,1.8107489224130404
2006-07-31,4.300142681601911,-3.0251885775869596
2006-08-31,3.5520884116581017,-4.36112607758696
2006-09-30,5.34658988118732,-2.3650323275869596
2006-10-31,2.1973822588578504,-3.1540948275869596
2006-11-30,5.398705236601259,-0.7595635775869596
2006-12-31,6.736259805751214,-0.8611260775869596
2007-01-31,9.11551963144182,1.2287176724130404
2007-02-28,13.005016028966907,5.09981142241304
2007-03-31,14.817776371450858,5.76778017241304
2007-04-30,9.13978708650204,2.6193426724130404
2007-05-31,8.640208290641022,-0.5915948275869596
2007-06-30,2.340595437139314,-4.90800107758696
2007-07-31,0.127775472498608,-5.43534482758696
2007-08-31,-1.1412098088454439,-7.53690732758696
2007-09-30,-3.644515855652542,-8.51346982758696
2007-10-31,-4.97791633913685,-8.10721982758696
2007-11-30,0.018871152269965386,-5.56034482758696
2007-12-31,2.45055236346982,-2.5369073275869596
2008-01-31,3.6972079906597557,-2.2439385775869596
2008-02-29,3.4546401745241027,-0.3025323275869596
2008-03-31,6.91316591383433,1.5177801724130404
2008-04-30,8.922142577226516,2.6115301724130404
2008-05-31,7.947763569769876,2.2834051724130404
2008-06-30,1.8927491596523427,-1.6658135775869596
2008-07-31,-0.8462119649781297,-3.2361260775869596
2008-08-31,-4.365803494430518,-6.27909482758696
2008-09-30,-5.33189241157216,-6.62675107758696
2008-10-31,-2.755110601974561,-4.63065732758696
2008-11-30,-3.0592120728146917,-4.68925107758696
2008-12-31,-0.003484194589469247,-1.7048760775869596
2009-01-31,2.7672503546993505,0.6544989224130404
2009-02-28,5.228868800475129,3.7326239224130404
2009-03-31,9.40892508271454,6.10762392241304
2009-04-30,7.834769368001309,4.02949892241304
2009-05-31,5.393382187777557,-0.021282327586959582
2009-06-30,1.9657841135779193,-0.8455010775869596
2009-07-31,-0.17859036386339877,-1.8415948275869596
2009-08-31,-3.297106459664474,-3.9197198275869596
2009-09-30,-6.873937235363505,-6.35721982758696
2009-10-31,-5.851465562906692,-4.96659482758696
2009-11-30,-2.9771799307986644,-0.9978448275869596
2009-12-31,-0.13828528764144465,1.7209051724130404
2010-01-31,5.960423636299633,7.63496767241304
2010-02-28,10.282214894741688,11.33418642241304
2010-03-31,10.58978842446773,12.07246767241304
2010-04-30,8.315536619206473,8.43965517241304
2010-05-31,6.881740388448163,4.13106142241304
2010-06-30,4.203857714820279,0.7990301724130404
2010-07-31,-0.1691140430022502,-1.7869073275869596
2010-08-31,-6.000920744568183,-7.94706357758696
2010-09-30,-6.706990245742326,-7.56034482758696
2010-10-31,-5.648354377550288,-6.76737607758696
2010-11-30,-3.1903746391974277,-4.53690732758696
2010-12-31,2.8829361159375804,0.9474676724130404
2011-01-31,,4.43965517241304
2011-02-28,9.628292020531749,5.96309267241304
2011-03-31,8.156841114475029,4.92403017241304
2011-04-30,9.16833086460569,2.9084051724130404
2011-05-31,5.053040688576688,-1.0915948275869596
2011-06-30,,-6.54081357758696
2011-07-31,0.6008113427583783,-3.8455010775869596
2011-08-31,-1.562716844553938,-6.30643857758696
2011-09-30,-5.992941625792683,-9.66581357758696
2011-10-31,-7.552998700391718,-10.25565732758696
2011-11-30,-7.777892346228055,-11.07987607758696
2011-12-31,,-9.20096982758696
2012-01-31,-2.136748461329336,-4.93534482758696
2012-02-29,2.770240267156617,-2.0837823275869596
2012-03-31,4.615020036716758,-0.2595635775869596
2012-04-30,5.004795525398841,0.6388739224130404
2012-05-31,,-2.9080010775869596
2012-06-30,-0.156901024975725,-4.56034482758696
2012-07-31,-6.364899018760311,-7.57596982758696
2012-08-31,-9.521574265379453,-9.25565732758696
2012-09-30,-9.609647228385025,-9.43925107758696
2012-10-31,,-8.64628232758696
2012-11-30,-3.2640585338478605,-4.40409482758696
2012-12-31,-2.532789109781765,-0.5642510775869596
2013-01-31,1.9691205773253584,2.2716864224130404
2013-02-28,6.277167262114602,5.87715517241304
2013-03-31,,7.80684267241304
2013-04-30,12.360891274371955,9.24434267241304
2013-05-31,6.349132976056345,4.27168642241304
2013-06-30,3.8708604377189233,1.0607489224130404
2013-07-31,-3.161410500872795,-3.2908135775869596
2013-08-31,,-8.25956357758696
2013-09-30,,-7.02909482758696
2013-10-31,-3.8714331272940283,-5.22831357758696
2013-11-30,-2.4739763847866385,-4.12284482758696
2013-12-31,-1.2773116491376797,-1.9939385775869596
2014-01-31,0.914700538302375,-0.3962823275869596
2014-02-28,,1.1349676724130404
2014-03-31,3.951028597675604,0.5607489224130404
2014-04-30,2.611681729967638,-1.3689385775869596
2014-05-31,-0.1442495642657997,-3.7830010775869596
2014-06-30,-0.5834447203843274,-3.7244073275869596
2014-07-31,,-7.24393857758696
2014-08-31,-8.327353334626576,-11.30643857758696
2014-09-30,-12.36399322871766,-12.61112607758696
2014-10-31,-12.804104867576658,-13.35721982758696
2014-11-30,-12.813495857164845,-13.98612607758696
2014-12-31,,-12.59550107758696
2015-01-31,-5.200646195426432,-8.43534482758696
2015-02-28,-3.2159594335023787,-5.55643857758696
2015-03-31,-6.291228161152135,-4.80253232758696
2015-04-30,-2.4698257771305,-4.25175107758696
2015-05-31,,-7.37675107758696
2015-06-30,,-11.22440732758696
2015-07-31,-11.35022269912793,-13.32987607758696
2015-08-31,-16.42530323562762,-16.80253232758696
2015-09-30,-21.28443866098777,-18.34159482758696
2015-10-31,,-18.72831357758696
2015-11-30,,-16.20878232758696
2015-12-31,-13.21172611976466,-11.90800107758696
