,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
2000-08,1206.4516129032259,304.59045
2000-09,682.6,257.7762
2000-10,577.1612903225806,111.41118
2000-11,634.5333333333333,60.78045
2000-12,667.9677419354839,97.3571
2001-01,875.2903225806451,207.10387
2001-02,1029.0714285714287,521.5585
2001-03,1193.6129032258063,817.27057
2001-04,1359.3333333333333,1330.8262
2001-05,1491.741935483871,1432.0869
2001-06,864.4666666666667,506.76593
2001-07,1300.967741935484,455.89383
2001-08,1941.032258064516,925.7013
2001-09,1078.2333333333333,662.5589
2001-10,1223.741935483871,805.5163
2001-11,977.9333333333333,701.76685
2001-12,737.258064516129,782.3225
2002-01,1019.7096774193549,759.1348
2002-02,2599.285714285714,3034.4336
2002-03,2030.0,3223.7273
2002-04,1271.6,1810.6259
2002-05,744.3870967741935,742.4261
2002-06,1172.0666666666666,315.28076
2002-07,745.483870967742,218.41786
2002-08,684.2258064516129,116.090546
2002-09,481.8666666666667,94.50803
2002-10,781.5483870967741,85.27776
2002-11,1090.6666666666667,211.3863
2002-12,635.1612903225806,333.1592
2003-01,827.2903225806451,475.04398
2003-02,801.25,783.2519
2003-03,1352.483870967742,689.1944
2003-04,1519.3333333333333,1115.1886
2003-05,1128.5806451612902,719.7746
2003-06,749.6333333333333,243.65671
2003-07,489.80645161290323,43.66554
2003-08,404.8709677419355,19.172512
2003-09,349.23333333333335,1.2063917
2003-10,471.5483870967742,1.2681729
2003-11,523.8666666666667,11.012144
2003-12,582.1612903225806,23.916895
2004-01,618.9354838709677,48.00057
2004-02,1314.9310344827586,257.84064
2004-03,1340.7096774193549,607.8825
2004-04,1687.6666666666667,1618.9812
2004-05,1035.2903225806451,914.8175
2004-06,729.1666666666666,502.85947
2004-07,553.8709677419355,178.56876
2004-08,1023.4516129032259,234.65094
2004-09,631.6,265.19577
2004-10,553.9354838709677,146.21317
2004-11,647.6333333333333,141.61894
2004-12,925.3548387096774,300.4912
2005-01,1023.1290322580645,609.2591
2005-02,734.25,760.1725
2005-03,1714.0,1049.655
2005-04,1875.6666666666667,2009.9833
2005-05,1568.3870967741937,929.6506
2005-06,1160.4,692.01245
2005-07,640.5483870967741,244.82106
2005-08,829.0,148.43132
2005-09,593.5,159.3583
2005-10,510.6774193548387,77.50459
2005-11,484.3333333333333,43.908558
2005-12,623.7741935483871,36.795376
2006-01,723.516129032258,117.11099
2006-02,668.8928571428571,129.7411
2006-03,749.0967741935484,151.14343
2006-04,2491.0,1416.4474
2006-05,1066.5483870967741,1051.7366
2006-06,1193.4333333333334,543.10333
2006-07,700.5806451612904,260.38443
2006-08,586.4193548387096,100.963165
2006-09,795.1666666666666,108.767685
2006-10,635.2903225806451,44.39708
2006-11,798.0,8.294298
2006-12,783.2258064516129,76.37761
2007-01,942.3548387096774,234.9548
2007-02,1768.5714285714287,1318.2532
2007-03,1703.8709677419354,2139.435
2007-04,1206.4666666666667,1741.6371
2007-05,762.9354838709677,627.0441
2007-06,651.4,153.3232
2007-07,601.9032258064516,62.81217
2007-08,558.1935483870968,32.3112
2007-09,950.8666666666667,37.833748
2007-10,743.5483870967741,107.19357
2007-11,871.3333333333334,126.39236
2007-12,1011.3870967741935,352.26804
2008-01,763.1612903225806,442.58926
2008-02,1220.551724137931,930.9491
2008-03,1220.0,1335.2892
2008-04,1222.0,1738.9524
2008-05,1016.4516129032259,1097.6053
2008-06,662.4333333333333,533.9917
2008-07,517.9354838709677,72.6976
2008-08,841.0645161290323,152.50375
2008-09,574.8333333333334,82.106606
2008-10,881.8709677419355,187.69902
2008-11,687.7,241.6457
2008-12,828.5806451612904,275.6064
2009-01,663.741935483871,569.08167
2009-02,1162.142857142857,683.3576
2009-03,1676.4516129032259,1236.0822
2009-04,1773.0,2152.4385
2009-05,803.5483870967741,720.0861
2009-06,820.3333333333334,250.21976
2009-07,1346.516129032258,279.4053
2009-08,638.7741935483871,135.78566
2009-09,570.3666666666667,35.011623
2009-10,684.7741935483871,6.473791
2009-11,1279.0666666666666,101.05136
2009-12,917.741935483871,483.96097
2010-01,920.5806451612904,827.96014
2010-02,858.8571428571429,624.5575
2010-03,2335.483870967742,1815.1715
2010-04,1838.6666666666667,1982.6466
2010-05,2613.2258064516127,1399.5132
2010-06,3168.3333333333335,3049.771
2010-07,1107.5483870967741,968.1037
2010-08,1477.4193548387098,594.97595
2010-09,2145.0333333333333,732.3447
2010-10,1275.9354838709678,1007.46564
2010-11,1353.2666666666667,802.34863
2010-12,1288.032258064516,1283.1034
2011-01,2373.548387096774,2435.6794
2011-02,1930.0,3412.9236
2011-03,1491.9354838709678,1937.2616
2011-04,1370.6666666666667,1288.3613
2011-05,1029.483870967742,719.95026
2011-06,684.2666666666667,184.83186
2011-07,1322.032258064516,184.9971
2011-08,1682.9032258064517,742.2444
2011-09,781.7,471.92413
2011-10,612.7096774193549,99.5473
2011-11,586.9333333333333,32.98424
2011-12,627.1290322580645,11.67454
2012-01,777.0,86.43098
2012-02,867.6551724137931,269.60196
2012-03,1415.1612903225807,892.33417
2012-04,1302.0,1055.2246
2012-05,926.0645161290323,733.94574
2012-06,854.9,201.11577
2012-07,711.2258064516129,113.929924
2012-08,517.9354838709677,24.859411
2012-09,459.96666666666664,2.394549
2012-10,527.2258064516129,2.998633
2012-11,687.2333333333333,33.461563
2012-12,558.258064516129,88.99877
2013-01,811.7741935483871,191.2106
2013-02,1530.392857142857,828.646
2013-03,1489.3548387096773,1296.474
2013-04,2327.0,1782.1576
2013-05,1696.4516129032259,1742.1486
2013-06,1885.3333333333333,1061.1389
2013-07,1177.967741935484,702.0125
2013-08,636.5806451612904,143.93243
2013-09,604.3,10.033518
2013-10,727.258064516129,2.2284212
2013-11,787.5333333333333,6.2931576
2013-12,887.3870967741935,50.213173
2014-01,817.6451612903226,171.62875
2014-02,1099.8214285714287,577.39386
2014-03,1234.1935483870968,929.766
2014-04,1025.3,1075.2031
2014-05,1480.5806451612902,712.1323
2014-06,1063.6,875.9876
2014-07,932.4516129032259,314.5776
2014-08,953.8064516129032,275.3322
2014-09,750.9,398.71005
2014-10,741.0,315.6195
2014-11,725.6333333333333,257.44177
2014-12,694.9032258064516,253.8515
2015-01,1042.3870967741937,516.1315
2015-02,1058.107142857143,941.53015
2015-03,1111.1935483870968,982.5966
2015-04,1082.6666666666667,1178.516
2015-05,830.3870967741935,632.5789
2015-06,854.2333333333333,299.24323
2015-07,423.35483870967744,37.936493
2015-08,328.9032258064516,0.31271067
2015-09,291.46666666666664,0.23706535
2015-10,405.83870967741933,0.17278367
2015-11,527.0333333333333,0.20798391
2015-12,691.5483870967741,1.4913535
2016-01,592.0,15.7520895
2016-02,1116.6896551724137,51.270985
2016-03,1450.6451612903227,659.11365
2016-04,963.0666666666667,851.78253
2016-05,852.7096774193549,553.3961
2016-06,541.0,215.14069
2016-07,509.9032258064516,19.922426
2016-08,584.1612903225806,7.4236317
2016-09,433.1,0.67061645
2016-10,768.4516129032259,4.6782594
2016-11,1038.1333333333334,81.87437
2016-12,1163.967741935484,451.2175
2017-01,865.0322580645161,852.9473
2017-02,858.3928571428571,634.59436
2017-03,1950.6451612903227,1574.21
2017-04,1306.6666666666667,1629.5145
2017-05,1548.3225806451612,1641.2256
2017-06,701.5333333333333,681.6752
2017-07,608.3870967741935,216.72375
2017-08,530.0,112.35621
2017-09,836.3333333333334,206.65733
